date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,pbMRQ
2021-09-08,sz.301047,218.0087659200,221.7316680000,216.7130500000,217.2103494200,217.8217083400,891642,427618818.7000,2,5.245000,1,-0.280700,0,26.201480,18.556960
2021-09-09,sz.301047,215.4812074000,215.5724550000,210.4762765400,210.9279521600,217.2103494200,953282,443001332.5400,2,5.607500,1,-2.892300,0,25.443652,18.020235
2021-09-10,sz.301047,210.1386604200,214.4318600000,210.0200385400,212.3103533000,210.9279521600,686593,319200607.5400,2,4.038800,1,0.655400,0,25.610407,18.138338
2021-09-13,sz.301047,212.9536488800,215.7777621000,210.3485299000,210.5219003400,212.3103533000,633449,295005713.0200,2,3.726200,1,-0.842400,0,25.394671,17.985545
2021-09-14,sz.301047,209.8694800000,218.0315778200,208.0947141800,215.8005740000,210.5219003400,1123068,526048088.3400,2,6.606300,1,2.507400,0,26.031422,18.436518
2021-09-15,sz.301047,213.3551383200,213.3825126000,210.1021613800,210.5355874800,215.8005740000,828644,383879018.8800,2,4.874400,1,-2.439700,0,25.396322,17.986714
2021-09-16,sz.301047,210.3211556200,211.6305586800,192.0761980000,194.1383937600,210.5355874800,1782828,787316704.4800,2,10.487200,1,-7.788300,0,23.418374,16.585850
2021-09-17,sz.301047,191.6199600000,196.8895089000,190.7120463800,193.0023611400,194.1383937600,874257,370753913.9500,2,5.142700,1,-0.585200,0,23.281337,16.488795
2021-09-22,sz.301047,189.0148410200,195.1056183200,185.2189408600,185.6888660000,193.0023611400,1004776,415548556.5200,2,5.910400,1,-3.789300,0,22.399131,15.863981
2021-09-23,sz.301047,185.2417527600,190.1599984000,185.2417527600,186.5329063000,185.6888660000,642074,263159916.1100,2,3.776900,1,0.454500,0,22.500945,15.936090
2021-09-24,sz.301047,186.6013420000,189.5668890000,186.1451040000,186.8203362400,186.5329063000,572676,235873459.6200,2,3.368700,1,0.154100,0,22.535617,15.960646
2021-09-27,sz.301047,186.1907278000,188.2894226000,180.2733209400,180.8253689200,186.8203362400,901605,363655006.1000,2,5.303600,1,-3.208900,0,21.812461,15.448477
2021-09-28,sz.301047,179.5296530000,180.2140100000,174.2829160000,174.3741636000,180.8253689200,948515,367038833.4300,2,5.579500,1,-3.567600,0,21.034270,14.897330
2021-09-29,sz.301047,173.3704400000,175.5695071600,172.3347797400,172.9142020000,174.3741636000,623239,237547169.0800,2,3.666100,1,-0.837300,0,20.858159,14.772601
2021-09-30,sz.301047,174.7391540000,176.0166204000,173.0054496000,174.7345916200,172.9142020000,519606,199067751.0000,2,3.056500,1,1.052800,0,21.077747,14.928123
2021-10-08,sz.301047,175.1953920000,177.1937144400,173.3704400000,175.5330081200,174.7345916200,489606,188495462.1600,2,2.880000,1,0.456900,0,21.174058,14.996334
2021-10-11,sz.301047,175.5603824000,186.9572076400,175.5558200200,185.7801136000,175.5330081200,982191,394985205.7700,2,5.777600,1,5.837700,0,22.410138,15.871776
2021-10-12,sz.301047,183.9095378000,195.6667910600,183.4122383800,190.4884897600,185.7801136000,1274478,534877450.6300,2,7.496900,1,2.534400,0,22.978096,16.274028
2021-10-13,sz.301047,188.4262940000,191.6153976200,185.6797412400,189.5623266200,190.4884897600,684968,283204519.5300,2,4.029200,1,-0.486200,0,22.866376,16.194903
2021-10-14,sz.301047,189.7402594400,193.4403496200,187.5640041800,189.0102786400,189.5623266200,558920,232759743.1200,2,3.287800,1,-0.291200,0,22.799784,16.147739
2021-10-15,sz.301047,187.2856990000,192.3088793800,182.5910099800,190.9812268000,189.0102786400,880455,361990834.4300,2,5.179100,1,1.042800,0,23.037534,16.316124
2021-10-18,sz.301047,189.7858832400,190.9766644200,178.4438065600,178.4803056000,190.9812268000,949847,380039337.6200,2,5.587300,1,-6.545600,0,21.529582,15.248131
2021-10-19,sz.301047,178.3890580000,184.7718276200,177.9419447600,181.8610291800,178.4803056000,520608,207502960.3200,2,3.062400,1,1.894200,0,21.937390,15.536957
2021-10-20,sz.301047,181.8519044200,183.4031136200,177.1070292200,177.9875685600,181.8610291800,511360,200173876.0000,2,3.008000,1,-2.129900,0,21.470145,15.206035
2021-10-21,sz.301047,177.7640119400,180.1592614400,174.8212768400,178.2293747000,177.9875685600,565358,220157382.1800,2,3.325600,1,0.135900,0,21.499313,15.226693
2021-10-22,sz.301047,178.2293747000,179.6209006000,176.5641060000,178.6719255600,178.2293747000,393625,153728093.5000,2,2.315400,1,0.248300,0,21.552697,15.264502
2021-10-25,sz.301047,176.7009774000,185.8029255000,176.7009774000,183.8091654400,178.6719255600,663537,266086843.9300,2,3.903200,1,2.875200,0,22.172388,15.703392
2021-10-26,sz.301047,183.8730387600,184.8128890400,180.6839351400,181.5279754400,183.8091654400,577208,231061375.1000,2,3.395300,1,-1.241100,0,21.897214,15.508503
2021-10-27,sz.301047,173.4480004600,173.4480004600,159.6833000000,159.6833000000,181.5279754400,1504846,537703978.7800,2,8.852000,1,-12.033800,0,25.498837,3.615190
2021-10-28,sz.301047,159.6604881000,159.6604881000,150.5859142800,151.1288375000,159.6833000000,952336,320486144.7600,2,5.602000,1,-5.357100,0,24.132828,3.421519
2021-10-29,sz.301047,152.8351676200,152.9902885400,144.9011888000,145.8592886000,151.1288375000,1027149,335869087.8900,2,6.042100,1,-3.486800,0,23.291366,3.302218
2021-11-01,sz.301047,141.8900180000,145.9870352400,141.8900180000,145.1201830400,145.8592886000,591203,186649076.0000,2,3.477700,1,-0.506700,0,23.173343,3.285485
2021-11-02,sz.301047,146.0417838000,147.3648740000,140.9319182000,141.5934633000,145.1201830400,646812,203890234.7400,2,3.804800,1,-2.430200,0,22.610183,3.205641
2021-11-03,sz.301047,141.2056610000,144.4267012800,141.1235381600,143.7970928400,141.5934633000,472434,148442614.3200,2,2.779000,1,1.556300,0,22.962067,3.255530
2021-11-04,sz.301047,144.0708356400,147.2462521200,143.0443001400,145.8638509800,143.7970928400,600952,191000007.8200,2,3.535000,1,1.437300,0,23.292095,3.302321
2021-11-05,sz.301047,145.9459738200,148.9708317600,144.7278183600,146.1467185400,145.8638509800,563890,181686960.4100,2,3.317000,1,0.193900,0,23.337264,3.308725
2021-11-08,sz.301047,145.6950429200,145.6950429200,140.9319182000,142.6519354600,146.1467185400,561582,175063366.8800,2,3.303400,1,-2.391300,0,22.779204,3.229604
2021-11-09,sz.301047,142.8024940000,149.5411292600,142.6199988000,149.5320045000,142.6519354600,917254,296148977.1300,2,5.395600,1,4.823000,0,23.877840,3.385367
2021-11-10,sz.301047,149.5091926000,150.3212962400,146.0600333200,149.0940160200,149.5320045000,680096,220543966.9500,2,4.000600,1,-0.292900,0,23.807900,3.375451
2021-11-11,sz.301047,147.5428068200,150.2847972000,147.5428068200,148.8841465400,149.0940160200,499343,162942755.8800,2,2.937300,1,-0.140800,0,23.774387,3.370700
2021-11-12,sz.301047,148.7335880000,151.9272540000,148.2910371400,151.4618912400,148.8841465400,635229,210194577.0600,2,3.736600,1,1.731400,0,24.186011,3.429059
2021-11-15,sz.301047,151.9226916200,156.2980140400,150.6908490200,154.5597472600,151.4618912400,800677,270050796.5900,2,4.709900,1,2.045300,0,24.680689,3.499194
2021-11-16,sz.301047,154.5232482200,177.0203440000,154.2084440000,170.1539621000,154.5597472600,1650715,608174812.0000,2,9.710100,1,10.089400,0,27.170832,3.852243
2021-11-17,sz.301047,170.1676492400,180.6702480000,168.3518220000,172.9096396200,170.1539621000,1562659,601364066.6400,2,9.192100,1,1.619500,0,27.610869,3.914631
2021-11-18,sz.301047,174.7437163800,174.7437163800,166.5405571400,166.6774285400,172.9096396200,948942,350998098.6500,2,5.582000,1,-3.604300,0,26.615686,3.773535
2021-11-19,sz.301047,167.3937222000,170.4915782200,165.7056416000,168.3518220000,166.6774285400,592276,217989568.2100,2,3.484000,1,1.004600,0,26.883060,3.811443
2021-11-22,sz.301047,168.3563843800,168.5525667200,161.7363710000,165.3862750000,168.3518220000,768269,276808982.8400,2,4.519200,1,-1.761500,0,26.409510,3.744304
2021-11-23,sz.301047,164.6562942000,170.4733287000,164.2456800000,167.2933498400,165.3862750000,603686,221773339.4500,2,3.551100,1,1.153100,0,26.714039,3.787480
2021-11-24,sz.301047,167.3298488800,176.8697854600,164.7566665600,175.7337528400,167.2933498400,1121437,420565385.8800,2,6.596700,1,5.045300,0,28.061835,3.978568
2021-11-25,sz.301047,173.8768641800,182.4906376200,171.9606645800,177.4218334400,175.7337528400,1342882,523994490.1700,2,7.899300,1,0.960600,0,28.331394,4.016786
2021-11-26,sz.301047,177.0203440000,185.0090713800,176.1124303800,181.5872863800,177.4218334400,989956,394694576.4900,2,5.823300,1,2.347800,0,28.996549,4.111091
2021-11-29,sz.301047,189.3524571400,195.7124148600,185.6888660000,187.0393304800,181.5872863800,1481635,617616663.6100,2,8.715500,1,3.002400,0,29.867152,4.234524
2021-11-30,sz.301047,184.7763900000,187.0028314400,180.6702480000,183.4076760000,187.0393304800,1091919,438653507.0200,2,6.423100,1,-1.941700,0,29.287236,4.152304
2021-12-01,sz.301047,183.4076760000,184.5026472000,177.2895244200,177.4765820000,183.4076760000,747177,293736150.8700,2,4.395200,1,-3.233800,0,28.340136,4.018025
2021-12-02,sz.301047,177.4765820000,181.3546050000,176.5641060000,178.1609390000,177.4765820000,570090,224113395.9400,2,3.353500,1,0.385600,0,28.449417,4.033519
2021-12-03,sz.301047,193.4449120000,196.1823400000,184.7763900000,185.4196855800,178.1609390000,1499121,623798847.7000,2,8.818400,1,4.074300,0,29.608521,4.197855
2021-12-06,sz.301047,182.9970618000,183.4168007600,174.0547970000,174.1916684000,185.4196855800,1015777,398469207.3700,2,5.975200,1,-6.055500,0,27.815589,3.943656
2021-12-07,sz.301047,173.6669947000,175.1953920000,169.4057317800,169.4924170000,174.1916684000,624776,234069406.0000,2,3.675200,1,-2.697700,0,27.065194,3.837266
2021-12-08,sz.301047,169.4924170000,174.0274227200,168.9768680600,171.9469774400,169.4924170000,483763,181798680.5200,2,2.845700,1,1.448200,0,27.457148,3.892837
2021-12-09,sz.301047,171.0892500000,174.1871060200,170.6375743800,171.5728622800,171.9469774400,436777,164997065.5400,2,2.569300,1,-0.217600,0,27.397408,3.884367
2021-12-10,sz.301047,170.8611310000,171.4542404000,169.1183018400,169.2642980000,171.5728622800,432424,160972515.4600,2,2.543700,1,-1.345500,0,27.028767,3.832101
2021-12-13,sz.301047,168.8810580800,170.8702557600,168.3518220000,168.3928834200,169.2642980000,444026,164624704.5200,2,2.611900,1,-0.514800,0,26.889617,3.812373
2021-12-14,sz.301047,168.3974458000,171.0345014400,168.3928834200,170.2360849400,168.3928834200,407882,152232145.1600,2,2.399300,1,1.094600,0,27.183946,3.854102
2021-12-15,sz.301047,169.2642980000,173.3704400000,169.1730504000,170.3820811000,170.2360849400,558415,209536374.1100,2,3.284800,1,0.085800,0,27.207259,3.857408
2021-12-16,sz.301047,169.3099218000,170.8611310000,167.4439083800,168.1328277600,170.3820811000,486012,179740795.8300,2,2.858900,1,-1.320100,0,26.848090,3.806485
2021-12-17,sz.301047,168.3518220000,169.6292884000,162.5119756000,162.5119756000,168.1328277600,578895,209562582.5000,2,3.405300,1,-3.343100,0,25.950531,3.679230
2021-12-20,sz.301047,161.5082520000,168.2970734400,160.5957760000,163.5795725200,162.5119756000,398900,144342258.0000,2,2.346500,1,0.656900,0,26.121009,3.703401
2021-12-21,sz.301047,163.5886972800,164.2456800000,160.8238950000,161.7363710000,163.5795725200,305618,108317510.6400,2,1.797800,1,-1.126800,0,25.826679,3.661671
2021-12-22,sz.301047,161.5082520000,165.0258469800,161.3394439400,163.6434458400,161.7363710000,331829,118891041.5800,2,1.951900,1,1.179100,0,26.131208,3.704847
2021-12-23,sz.301047,162.7218450800,163.5156992000,157.4021100000,157.4522961800,163.6434458400,480300,167944786.0000,2,2.825300,1,-3.783300,0,25.142582,3.564681
2021-12-24,sz.301047,158.1275284200,158.7616992400,152.8853538000,154.5414977400,157.4522961800,430977,146231793.1400,2,2.535200,1,-1.848700,0,24.677775,3.498781
2021-12-27,sz.301047,154.5369353600,155.9330236400,152.8579795200,153.7522060000,154.5414977400,289035,97693921.4800,2,1.700200,1,-0.510700,0,24.551737,3.480911
2021-12-28,sz.301047,153.3050927600,156.8500620200,153.3050927600,155.5680332400,153.7522060000,288694,98343414.9400,2,1.698200,1,1.181000,0,24.841696,3.522021
2021-12-29,sz.301047,155.1254823800,157.3473614400,154.4867491800,156.0333960000,155.5680332400,296842,101545770.9000,2,1.746100,1,0.299100,0,24.916007,3.532557
2021-12-30,sz.301047,156.2204535800,157.9769698800,154.2084440000,156.7588144200,156.0333960000,383050,131267361.5500,2,2.253200,1,0.464900,0,25.031844,3.548980
2021-12-31,sz.301047,156.4987587600,158.0864670000,156.4987587600,157.7214766000,156.7588144200,267008,92125858.1700,2,1.570600,1,0.614100,0,25.185566,3.570775
2022-01-04,sz.301047,157.7442885000,163.1415840400,157.7442885000,163.1324592800,157.7214766000,599324,211753018.4900,2,3.525400,1,3.430700,0,26.049612,3.693278
2022-01-05,sz.301047,162.4207280000,165.5550830600,160.5045284000,163.3240792400,163.1324592800,445741,159041035.0200,2,2.622000,1,0.117500,0,26.080211,3.697616
2022-01-06,sz.301047,163.3240792400,164.0540600400,161.0520140000,162.1013614000,163.3240792400,294419,104579139.8900,2,1.731900,1,-0.748600,0,25.884962,3.669934
2022-01-07,sz.301047,162.1332980600,165.2494036000,161.2253844400,163.9263134000,162.1013614000,392217,140867443.3000,2,2.307200,1,1.125800,0,26.176378,3.711251
2022-01-10,sz.301047,163.9263134000,168.2925110600,163.7894420000,168.2514496400,163.9263134000,552926,202719709.8800,2,3.252500,1,2.638500,0,26.867032,3.809171
2022-01-11,sz.301047,166.5724938000,168.3746339000,164.5559218400,164.5696089800,168.2514496400,440818,160300488.0900,2,2.593000,1,-2.188300,0,26.279102,3.725815
2022-01-12,sz.301047,165.1581560000,166.9831080000,161.9873019000,165.0577836400,164.5696089800,432209,155858178.0500,2,2.542400,1,0.296600,0,26.357055,3.736867
2022-01-13,sz.301047,164.3004285600,165.0669084000,156.4896340000,157.2196148000,165.0577836400,643633,226310148.6700,2,3.786100,1,-4.748700,0,25.105427,3.559413
2022-01-14,sz.301047,155.5862827600,172.6860830000,154.4821868000,167.9640197000,157.2196148000,1223908,441643834.1400,2,7.199500,1,6.834000,0,26.821134,3.802663
2022-01-17,sz.301047,172.0017260000,176.3724860400,166.5268700000,173.9635494000,167.9640197000,1331522,505129214.0600,2,7.832500,1,3.571900,0,27.779162,3.938491
2022-01-18,sz.301047,173.8084284800,173.8084284800,161.5082520000,161.7363710000,173.9635494000,1086791,395179201.4900,2,6.392900,1,-7.028600,0,25.826679,3.661671
2022-01-19,sz.301047,159.7745476000,160.7235226400,157.1739910000,157.5891675800,161.7363710000,494387,171716221.9200,2,2.908200,1,-2.564200,0,25.164438,3.567779
2022-01-20,sz.301047,158.3145860000,160.9972654400,155.6501560800,155.8052770000,157.5891675800,369819,128377226.3400,2,2.175400,1,-1.132000,0,24.879580,3.527392
2022-01-21,sz.301047,155.3079775800,155.3490390000,150.5631023800,151.1927108200,155.8052770000,409669,136242800.8500,2,2.409800,1,-2.960500,0,24.143028,3.422965
2022-01-24,sz.301047,150.5083538200,152.3834920000,149.6460640000,151.4710160000,151.1927108200,172681,57308754.0000,2,1.015800,1,0.184100,0,24.187468,3.429266
2022-01-25,sz.301047,151.4208298200,153.2777184800,145.0608721000,145.0608721000,151.4710160000,322300,105088024.3200,2,1.895900,1,-4.231900,0,23.163872,3.284142
2022-01-26,sz.301047,145.4076129800,147.2280026000,143.9887128000,145.3574268000,145.0608721000,179457,57216656.8900,2,1.055600,1,0.204400,0,23.211227,3.290856
2022-01-27,sz.301047,145.9824728600,147.3694363800,143.8062176000,144.4723250800,145.3574268000,259399,82601493.8300,2,1.525900,1,-0.608900,0,23.069891,3.270817
2022-01-28,sz.301047,144.5133865000,145.9414114400,143.7149700000,144.5681350600,144.4723250800,189351,60166864.9000,2,1.113800,1,0.066300,0,23.085190,3.272986
2022-02-07,sz.301047,147.3146878200,147.8074248600,145.1293078000,145.9094747800,144.5681350600,175525,56302244.7200,2,1.032500,1,0.927800,0,23.299380,3.303354
2022-02-08,sz.301047,145.5444843800,146.8949488600,144.7643174000,146.4523980000,145.9094747800,158500,50701109.0000,2,0.932400,1,0.372100,0,23.386076,3.315646
2022-02-09,sz.301047,146.6805170000,149.4955054600,146.0098471400,149.3540716800,146.4523980000,216195,69977996.1000,2,1.271700,1,1.981300,0,23.849427,3.381339
2022-02-10,sz.301047,148.9160832000,151.5485764600,148.2819123800,148.8065860800,149.3540716800,230900,75910533.7800,2,1.358200,1,-0.366600,0,23.762002,3.368944
2022-02-11,sz.301047,148.8157108400,149.5867530600,145.0836840000,145.1429949400,148.8065860800,270110,86523907.2000,2,1.588900,1,-2.462000,0,23.176986,3.286001
2022-02-14,sz.301047,143.1446725000,146.4478356200,143.1446725000,143.7377819000,145.1429949400,199315,63024214.0000,2,1.172400,1,-0.968200,0,22.952596,3.254187
2022-02-15,sz.301047,143.7195323800,146.6805170000,143.7195323800,146.4478356200,143.7377819000,215972,68986994.4000,2,1.270400,1,1.885400,0,23.385348,3.315542
2022-02-16,sz.301047,147.3648740000,148.2226014400,145.7634786200,146.8721369600,146.4478356200,189662,61056659.9000,2,1.115700,1,0.289700,0,23.453102,3.325148
2022-02-17,sz.301047,146.8493250600,147.3648740000,145.9961600000,146.2242790000,146.8721369600,173572,55707500.8000,2,1.021000,1,-0.441100,0,23.349649,3.310481
2022-02-18,sz.301047,146.2288413800,147.7663634400,146.2242790000,147.5291196800,146.2242790000,211500,68208396.0000,2,1.244100,1,0.892400,0,23.558011,3.340022
2022-02-21,sz.301047,147.3785611400,153.6974574400,146.9451350400,151.9591906600,147.5291196800,393994,130316122.8600,2,2.317600,1,3.002800,0,24.265422,3.440318
2022-02-22,sz.301047,150.5585400000,150.5722271400,146.5436456000,147.2371273600,151.9591906600,297831,96698451.9100,2,1.751900,1,-3.107500,0,23.511385,3.333412
2022-02-23,sz.301047,146.9086360000,151.4071426800,146.9086360000,150.5083538200,147.2371273600,319546,105137498.3800,2,1.879700,1,2.221700,0,24.033747,3.407471
2022-02-24,sz.301047,150.2072367400,152.0048144600,144.6456955200,146.5482079800,150.5083538200,408286,132811265.0000,2,2.401700,1,-2.631200,0,23.401376,3.317815
2022-02-25,sz.301047,148.4461580600,153.5240870000,148.2773500000,151.8223192600,146.5482079800,580250,192795139.6500,2,3.413200,1,3.598900,0,24.243566,3.437219
2022-02-28,sz.301047,164.2456800000,167.8955840000,158.2096512600,160.5957760000,151.8223192600,1456229,521495392.0000,2,8.566100,1,5.778800,0,33.243813,3.544860
2022-03-01,sz.301047,161.5082520000,164.0631848000,160.1395380000,160.5638393400,160.5957760000,710365,251752682.0000,2,4.178600,1,-0.019900,0,33.237202,3.544155
2022-03-02,sz.301047,159.6513633400,159.8840447200,155.1300447600,157.8583480000,160.5638393400,619577,213641701.0000,2,3.644600,1,-1.685000,0,32.677157,3.484436
2022-03-03,sz.301047,158.1320908000,159.2270620000,155.2577914000,155.4859104000,157.8583480000,438400,150830200.0000,2,2.578800,1,-1.502900,0,32.186056,3.432069
2022-03-04,sz.301047,155.1117952400,157.3838604800,154.2084440000,156.1474555000,155.4859104000,365958,125062762.0000,2,2.152700,1,0.425500,0,32.322997,3.446671
2022-03-07,sz.301047,154.3042539800,156.2843269000,152.8534171400,153.3507165600,156.1474555000,382314,129436796.0000,2,2.248900,1,-1.791100,0,31.744064,3.384938
2022-03-08,sz.301047,154.1628202000,154.6601196200,145.5399220000,146.8630122000,153.3507165600,560307,182823525.0000,2,3.295900,1,-4.230600,0,30.401089,3.241734
2022-03-09,sz.301047,146.8584498200,147.0455074000,136.9626476000,141.9356418000,146.8630122000,607241,189020280.0000,2,3.572000,1,-3.355100,0,29.381109,3.132971
2022-03-10,sz.301047,144.2168318000,146.3611504000,143.0671120400,144.7825669200,141.9356418000,418825,132717273.0000,2,2.463700,1,2.005800,0,29.970431,3.195812
2022-03-11,sz.301047,145.0836840000,164.2456800000,144.1940199000,162.3842289600,144.7825669200,1787898,608721760.0000,2,10.517000,1,12.157300,0,33.614028,3.584336
2022-03-14,sz.301047,171.0892500000,177.4081463000,164.2456800000,168.5343172000,162.3842289600,2170891,814747232.0000,2,12.769900,1,3.787400,0,34.887115,3.720088
2022-03-15,sz.301047,163.5111368200,168.3426972400,159.8657952000,159.8657952000,168.5343172000,1147964,412737120.0000,2,6.752700,1,-5.143500,0,33.092705,3.528747
2022-03-16,sz.301047,162.9134650400,163.7894420000,145.9961600000,152.9674766400,159.8657952000,1333972,441649296.0000,2,7.846900,1,-4.315100,0,31.664732,3.376479
2022-03-17,sz.301047,150.6817242600,157.8583480000,150.3669200400,153.2047204000,152.9674766400,878064,297454192.0000,2,5.165100,1,0.155100,0,31.713842,3.381715
2022-03-18,sz.301047,153.2092827800,154.6555572400,151.2428970000,151.2428970000,153.2047204000,583198,195159424.2300,2,3.430600,1,-1.280500,0,31.307739,3.338412
2022-03-21,sz.301047,152.0048144600,156.9458720000,150.6497876000,156.9458720000,151.2428970000,724215,246669159.6400,2,4.260100,1,3.770700,0,32.488272,3.464295
2022-03-22,sz.301047,155.1209200000,156.9413096200,152.9309776000,154.3863768200,156.9458720000,474022,160064727.0100,2,2.788400,1,-1.630800,0,31.958449,3.407798
2022-03-23,sz.301047,153.6107722200,155.8919622200,152.3880543800,153.0724113800,154.3863768200,463120,156076512.9400,2,2.724200,1,-0.851100,0,31.686454,3.378795
2022-03-24,sz.301047,155.5725956200,175.3048891200,154.7194305600,171.0025647800,153.0724113800,1873797,681911812.7600,2,11.022300,1,11.713500,0,35.398050,3.774571
2022-03-25,sz.301047,168.8080600000,172.4579640000,164.3323652200,166.0523824800,171.0025647800,1052628,387903958.6000,2,6.191900,1,-2.894800,0,34.373347,3.665304
2022-03-28,sz.301047,167.4393460000,170.6147624800,162.4572270400,165.1581560000,166.0523824800,896934,325805368.5900,2,5.276100,1,-0.538500,0,34.188240,3.645566
2022-03-29,sz.301047,165.2995897800,170.8565686200,164.1635571600,166.0751943800,165.1581560000,921628,339497363.4500,2,5.421300,1,0.555200,0,34.378069,3.665808
2022-03-30,sz.301047,162.5633187200,166.3337038400,156.0386806400,163.1961729600,166.0752140800,1528644,275677722.0900,2,4.732600,1,-1.733600,0,32.853860,3.503278
2022-03-31,sz.301047,160.3438721600,163.0981251200,152.3128627200,152.5089584000,163.1961729600,1628169,285948584.7600,2,5.040800,1,-6.548700,0,30.702361,3.273859
2022-04-01,sz.301047,149.8349264000,150.0131952000,145.8773590400,147.0271928000,152.5089584000,1087342,179747641.6300,2,3.366400,1,-3.594400,0,29.598799,3.156184
2022-04-06,sz.301047,147.0628465600,151.5017396800,147.0628465600,149.1842452800,147.0271928000,708947,118715708.1700,2,2.194900,1,1.467100,0,30.033046,3.202489
2022-04-07,sz.301047,147.1430675200,147.9541905600,141.3404180800,141.4206390400,149.1842452800,1001919,161214968.8700,2,3.101900,1,-5.204000,0,28.470115,3.035830
2022-04-08,sz.301047,141.7236960000,148.4889969600,138.9605296000,144.4422952000,141.4206390400,993211,160131623.8800,2,3.075000,1,2.136600,0,29.078420,3.100695
2022-04-11,sz.301047,141.1888896000,144.1392382400,138.6039920000,139.1298849600,144.4422952000,756790,119044909.2000,2,2.343000,1,-3.677900,0,28.008952,2.986655
2022-04-12,sz.301047,139.3705478400,140.8323520000,132.3467571200,136.6252083200,139.1298849600,862212,131530039.3000,2,2.669400,1,-1.800200,0,27.504722,2.932888
2022-04-13,sz.301047,134.5929440000,136.3667185600,132.4358915200,132.8102560000,136.6252083200,573061,86004886.9300,2,1.774200,1,-2.792300,0,26.736715,2.850994
2022-04-14,sz.301047,133.7016000000,139.6557779200,133.7016000000,135.6269030400,132.8102560000,906480,138826725.4000,2,2.806400,1,2.120800,0,27.303748,2.911458
2022-04-15,sz.301047,136.2686707200,136.2686707200,129.1022649600,129.1200918400,135.6269030400,976532,143956981.2200,2,3.023300,1,-4.797600,0,25.993829,2.771778
2022-04-18,sz.301047,127.4621920000,128.7279004800,123.7452875200,127.5513264000,129.1200918400,593566,84069207.7200,2,1.837700,1,-1.215000,0,25.678012,2.738102
2022-04-19,sz.301047,127.5513264000,129.8599073600,125.5903696000,125.9647340800,127.5513264000,535684,76683883.7500,2,1.658500,1,-1.243900,0,25.358607,2.704043
2022-04-20,sz.301047,126.2321372800,127.8454699200,123.7987681600,123.8255084800,125.9647340800,509596,71486998.0200,2,1.577700,1,-1.698300,0,24.927949,2.658121
