date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,peTTM,pbMRQ
2005-05-18,sh.600703,0.2205985600,0.2221856000,0.2126633600,0.2221856000,0.2261532000,1310068,3596974.0000,2,2.236137,1,-1.750000,0,-4.100291,1.502636
2005-05-19,sh.600703,0.2213920800,0.2213920800,0.2126633600,0.2158374400,0.2221856000,721825,1967593.0000,2,1.232073,1,-2.860000,0,-3.983140,1.459703
2005-05-20,sh.600703,0.2142504000,0.2182180000,0.2102828000,0.2126633600,0.2158374400,525412,1415899.0000,2,0.896818,1,-1.470000,0,-3.924564,1.438237
2005-05-23,sh.600703,0.2102828000,0.2102828000,0.1944124000,0.1983800000,0.2126633600,687700,1731203.0000,2,1.173826,1,-6.720000,0,-3.660974,1.341639
2005-05-24,sh.600703,0.1975864800,0.2094892800,0.1975864800,0.2071087200,0.1983800000,789539,2042654.0000,2,1.347653,1,4.400000,0,-3.822057,1.400671
2005-05-25,sh.600703,0.2086957600,0.2213920800,0.2023476000,0.2126633600,0.2071087200,903503,2422991.0000,2,1.542177,1,2.680000,0,-3.924564,1.438237
2005-05-26,sh.600703,0.2110763200,0.2166309600,0.2102828000,0.2134568800,0.2126633600,636660,1713270.0000,2,1.086706,1,0.370000,0,-3.939208,1.443604
2005-05-27,sh.600703,0.2126633600,0.2182180000,0.2094892800,0.2102828000,0.2134568800,320927,860181.0000,2,0.547786,1,-1.490000,0,-3.880633,1.422138
2005-05-30,sh.600703,0.2079022400,0.2166309600,0.2071087200,0.2158374400,0.2102828000,433265,1161388.0000,2,0.739534,1,2.640000,0,-3.983140,1.459703
2005-05-31,sh.600703,0.2142504000,0.2182180000,0.2126633600,0.2134568800,0.2158374400,384939,1043093.0000,2,0.657047,1,-1.100000,0,-3.939208,1.443604
2005-06-01,sh.600703,0.2126633600,0.2134568800,0.2063152000,0.2102828000,0.2134568800,288280,759980.0000,2,0.492061,1,-1.490000,0,-3.880633,1.422138
2005-06-02,sh.600703,0.2086957600,0.2142504000,0.2086957600,0.2126633600,0.2102828000,316284,844563.0000,2,0.539861,1,1.130000,0,-3.924564,1.438237
2005-06-03,sh.600703,0.2126633600,0.2174244800,0.2102828000,0.2158374400,0.2126633600,262759,707293.0000,2,0.448500,1,1.490000,0,-3.983140,1.459703
2005-06-06,sh.600703,0.2102828000,0.2166309600,0.2071087200,0.2158374400,0.2158374400,321385,862167.0000,2,0.548568,1,0.000000,0,-3.983140,1.459703
2005-06-07,sh.600703,0.2142504000,0.2205985600,0.2142504000,0.2166309600,0.2158374400,462334,1263442.0000,2,0.789152,1,0.370000,0,-3.997784,1.465070
2005-06-08,sh.600703,0.2142504000,0.2380560000,0.2126633600,0.2372624800,0.2166309600,2589805,7498810.0000,2,4.420502,1,9.520000,0,-4.378525,1.604600
2005-06-09,sh.600703,0.2372624800,0.2404365600,0.2301208000,0.2332948800,0.2372624800,1660531,4913654.0000,2,2.834337,1,-1.670000,0,-4.305306,1.577768
2005-06-10,sh.600703,0.2301208000,0.2451976800,0.2293272800,0.2444041600,0.2332948800,3934636,11843258.0000,2,6.715976,1,4.760000,0,-4.510320,1.652899
2005-06-13,sh.600703,0.2412300800,0.2475782400,0.2221856000,0.2412300800,0.2444041600,2235382,6701640.0000,2,3.815543,1,-1.300000,0,-4.451745,1.631433
2005-06-14,sh.600703,0.2372624800,0.2563069600,0.2301208000,0.2539264000,0.2412300800,2767890,8436123.0000,2,4.724473,1,5.260000,0,-4.686047,1.717298
2005-06-15,sh.600703,0.2451976800,0.2483717600,0.2332948800,0.2380560000,0.2539264000,1881764,5675536.0000,2,3.211957,1,-6.250000,0,-4.393169,1.609967
2005-06-16,sh.600703,0.2380560000,0.2436106400,0.2269467200,0.2301208000,0.2380560000,1055289,3085596.0000,2,1.801258,1,-3.330000,0,-4.246730,1.556301
2005-06-17,sh.600703,0.2301208000,0.2372624800,0.2086957600,0.2134568800,0.2301208000,2083687,5708338.0000,2,3.556617,1,-7.240000,0,-3.939208,1.443604
2005-06-20,sh.600703,0.2079022400,0.2213920800,0.1983800000,0.2213920800,0.2134568800,1893646,5063326.0000,2,3.232238,1,3.720000,0,-4.085647,1.497269
2005-06-21,sh.600703,0.2198050400,0.2285337600,0.2142504000,0.2205985600,0.2213920800,868950,2409775.0000,2,1.483199,1,-0.360000,0,-4.071003,1.491903
2005-06-22,sh.600703,0.2205985600,0.2253596800,0.2102828000,0.2142504000,0.2205985600,1679761,4512828.0000,2,2.867161,1,-2.880000,0,-3.953852,1.448970
2005-06-23,sh.600703,0.2126633600,0.2142504000,0.2086957600,0.2126633600,0.2142504000,647733,1730298.0000,2,1.105607,1,-0.740000,0,-3.924564,1.438237
2005-06-24,sh.600703,0.2110763200,0.2213920800,0.2086957600,0.2158374400,0.2126633600,740712,2003413.0000,2,1.264311,1,1.490000,0,-3.983140,1.459703
